index name,5,10,15,20,25,30,35,40
baseline,0.8662741082100001,0.8662741082100001,0.8662741082100001,0.8662741082100001,0.8662741082100001,0.8662741082100001,0.8662741082100001,0.8662741082100001
fisher_score,0.8315596330275222,0.7623853211009171,0.8526605504587158,0.8216513761467891,0.8064220183486239,0.8150458715596333,0.7741284403669727,0.8267889908256879
laplacian_score_t(0.001),0.7196330275229357,0.8359633027522932,0.7675229357798166,0.8190825688073395,0.8177981651376146,0.8078899082568806,0.7994495412844036,0.8001834862385324
laplacian_score_t(0.01),0.8266055045871559,0.7609174311926604,0.8192660550458719,0.7680733944954129,0.8455045871559633,0.8091743119266056,0.7829357798165136,0.7911926605504592
laplacian_score_t(0.1),0.7790825688073391,0.8352293577981647,0.8223853211009176,0.7974311926605508,0.8222018348623853,0.8277064220183488,0.8020183486238533,0.8000000000000002
laplacian_score_t(1),0.8278899082568801,0.8045871559633025,0.8387155963302755,0.7961467889908259,0.8462385321100918,0.8222018348623853,0.8304587155963303,0.8526605504587159
laplacian_score_t(10),0.7618348623853208,0.848990825688073,0.8341284403669725,0.8067889908256879,0.7554128440366975,0.8117431192660551,0.7902752293577981,0.7858715596330278
laplacian_score_t(100),0.8260550458715591,0.7970642201834863,0.8222018348623851,0.8119266055045871,0.8247706422018349,0.7387155963302753,0.7566972477064222,0.8238532110091745
laplacian_score_t(1000),0.8223853211009171,0.8405504587155959,0.8460550458715598,0.7423853211009175,0.8067889908256882,0.7935779816513763,0.8377981651376145,0.8350458715596328
lsdf,0.8622018348623846,0.8067889908256883,0.7845871559633026,0.8282568807339449,0.8027522935779815,0.7807339449541282,0.7407339449541284,0.8163302752293575
LSFS_gama(0.001),0.7486238532110092,0.8554128440366968,0.7913761467889909,0.7842201834862387,0.8231192660550463,0.8022018348623854,0.8018348623853213,0.8005504587155963
LSFS_gama(0.01),0.8339449541284398,0.7711926605504589,0.7924770642201834,0.78348623853211,0.7924770642201837,0.8051376146788992,0.8086238532110088,0.8368807339449543
LSFS_gama(0.1),0.8161467889908252,0.8376146788990824,0.7688073394495415,0.7847706422018349,0.7891743119266056,0.7930275229357799,0.8341284403669724,0.8194495412844041
LSFS_gama(1),0.7649541284403667,0.7985321100917429,0.82348623853211,0.7944954128440365,0.8018348623853211,0.8326605504587158,0.8177981651376145,0.8177981651376147
LSFS_gama(10),0.8168807339449536,0.8161467889908259,0.8310091743119269,0.8051376146788995,0.7985321100917432,0.8075229357798169,0.8091743119266056,0.8056880733944957
LSFS_gama(100),0.7315596330275227,0.7805504587155963,0.8464220183486241,0.8231192660550463,0.8519266055045871,0.8163302752293582,0.82348623853211,0.8088073394495414
LSFS_gama(1000),0.8891743119266046,0.8244036697247705,0.8649541284403671,0.7908256880733947,0.8510091743119268,0.7908256880733948,0.8188990825688073,0.8245871559633029
PRPC,0.8486238532110086,0.7433027522935777,0.7526605504587158,0.7666055045871558,0.8284403669724774,0.7532110091743119,0.7937614678899082,0.7811009174311927
SSelect_theta(0.001)_namuda(0.0),0.8311926605504583,0.8669724770642194,0.7957798165137616,0.8814678899082571,0.7600000000000002,0.8245871559633028,0.7840366972477064,0.8401834862385319
SSelect_theta(0.001)_namuda(0.1),0.8311926605504582,0.8154128440366967,0.8267889908256882,0.8203669724770645,0.8000000000000003,0.7827522935779814,0.7588990825688074,0.8559633027522935
SSelect_theta(0.001)_namuda(0.2),0.8137614678899078,0.8469724770642196,0.8110091743119265,0.8543119266055048,0.7464220183486241,0.7522935779816513,0.7864220183486236,0.8361467889908256
SSelect_theta(0.001)_namuda(0.30000000000000004),0.8137614678899078,0.8667889908256874,0.8124770642201834,0.8242201834862386,0.8352293577981652,0.7924770642201834,0.8064220183486239,0.8282568807339449
SSelect_theta(0.001)_namuda(0.4),0.8311926605504582,0.8671559633027516,0.8119266055045873,0.8225688073394495,0.7596330275229358,0.7766972477064222,0.7864220183486239,0.818165137614679
SSelect_theta(0.001)_namuda(0.5),0.778899082568807,0.8328440366972469,0.8300917431192661,0.8348623853211009,0.7983486238532111,0.8157798165137615,0.7713761467889907,0.7866055045871562
SSelect_theta(0.001)_namuda(0.6000000000000001),0.778899082568807,0.9012844036697242,0.8282568807339449,0.8328440366972477,0.7590825688073396,0.8113761467889912,0.7856880733944955,0.8245871559633028
SSelect_theta(0.001)_namuda(0.7000000000000001),0.8137614678899078,0.849541284403669,0.8471559633027519,0.8774311926605506,0.8077064220183489,0.8563302752293579,0.7954128440366973,0.8067889908256878
SSelect_theta(0.001)_namuda(0.8),0.8486238532110084,0.7981651376146783,0.7974311926605505,0.8660550458715598,0.7955963302752298,0.796697247706422,0.7706422018348621,0.8291743119266052
SSelect_theta(0.001)_namuda(0.9),0.8137614678899077,0.8493577981651369,0.8458715596330275,0.8666055045871559,0.8442201834862385,0.7231192660550463,0.7706422018348623,0.8359633027522934
SSelect_theta(0.001)_namuda(1.0),0.8365137614678894,0.7818348623853209,0.8029357798165137,0.7693577981651377,0.7572477064220182,0.7910091743119267,0.7856880733944953,0.8352293577981652
SSelect_theta(0.01)_namuda(0.0),0.8311926605504582,0.901651376146788,0.7935779816513759,0.8660550458715598,0.8311926605504588,0.8033027522935778,0.7933944954128439,0.8159633027522938
SSelect_theta(0.01)_namuda(0.1),0.8311926605504583,0.7976146788990823,0.7664220183486238,0.8972477064220186,0.7438532110091742,0.7946788990825691,0.8014678899082571,0.8352293577981651
SSelect_theta(0.01)_namuda(0.2),0.813761467889908,0.7809174311926601,0.8111926605504588,0.8656880733944958,0.7811009174311928,0.7976146788990828,0.7941284403669724,0.8275229357798163
SSelect_theta(0.01)_namuda(0.30000000000000004),0.8137614678899077,0.8499082568807331,0.7673394495412844,0.84,0.8117431192660552,0.7475229357798167,0.7807339449541283,0.7889908256880733
SSelect_theta(0.01)_namuda(0.4),0.8660550458715591,0.8669724770642193,0.8623853211009171,0.8357798165137617,0.7484403669724774,0.7713761467889911,0.7877064220183486,0.8462385321100916
SSelect_theta(0.01)_namuda(0.5),0.7963302752293575,0.8998165137614673,0.8438532110091743,0.8236697247706424,0.8049541284403671,0.7631192660550459,0.7977981651376145,0.8269724770642202
SSelect_theta(0.01)_namuda(0.6000000000000001),0.8486238532110084,0.8842201834862378,0.8605504587155965,0.8212844036697247,0.7506422018348624,0.7988990825688077,0.7625688073394494,0.7911926605504587
SSelect_theta(0.01)_namuda(0.7000000000000001),0.7614678899082566,0.8141284403669721,0.844770642201835,0.8271559633027523,0.7579816513761466,0.8188990825688074,0.7882568807339448,0.8304587155963303
SSelect_theta(0.01)_namuda(0.8),0.8137614678899078,0.849541284403669,0.7638532110091741,0.8504587155963305,0.7990825688073397,0.7611009174311928,0.7801834862385323,0.8502752293577981
SSelect_theta(0.01)_namuda(0.9),0.8660550458715591,0.8671559633027516,0.8482568807339451,0.8500917431192664,0.8071559633027526,0.7943119266055048,0.7836697247706419,0.8139449541284407
SSelect_theta(0.01)_namuda(1.0),0.8188990825688067,0.8286238532110091,0.7908256880733944,0.7599999999999999,0.7748623853211007,0.7746788990825686,0.8097247706422018,0.8370642201834861
SSelect_theta(0.1)_namuda(0.0),0.8137614678899078,0.8337614678899077,0.7798165137614679,0.7473394495412845,0.7728440366972478,0.7733944954128442,0.7559633027522936,0.8245871559633029
SSelect_theta(0.1)_namuda(0.1),0.8137614678899078,0.8504587155963296,0.7521100917431192,0.8227522935779816,0.8089908256880733,0.7935779816513759,0.7770642201834859,0.8297247706422018
SSelect_theta(0.1)_namuda(0.2),0.8486238532110086,0.815779816513761,0.8302752293577982,0.7495412844036697,0.8473394495412847,0.7409174311926604,0.7772477064220182,0.8258715596330277
SSelect_theta(0.1)_namuda(0.30000000000000004),0.8137614678899078,0.8669724770642194,0.7634862385321098,0.8517431192660554,0.8146788990825687,0.7972477064220185,0.811743119266055,0.8319266055045871
SSelect_theta(0.1)_namuda(0.4),0.8660550458715589,0.7816513761467887,0.7957798165137615,0.7568807339449541,0.7845871559633031,0.7966972477064221,0.8016513761467888,0.8363302752293578
SSelect_theta(0.1)_namuda(0.5),0.8488073394495406,0.8330275229357791,0.8933944954128443,0.8288073394495413,0.7598165137614682,0.7983486238532109,0.7803669724770641,0.8117431192660551
SSelect_theta(0.1)_namuda(0.6000000000000001),0.8660550458715589,0.8664220183486232,0.811559633027523,0.7897247706422018,0.8341284403669725,0.8269724770642202,0.7673394495412842,0.7961467889908259
SSelect_theta(0.1)_namuda(0.7000000000000001),0.8486238532110086,0.8480733944954122,0.7987155963302753,0.7899082568807339,0.7787155963302753,0.7541284403669725,0.7944954128440364,0.8256880733944955
SSelect_theta(0.1)_namuda(0.8),0.8137614678899077,0.8311926605504579,0.8627522935779818,0.8077064220183486,0.7346788990825689,0.7924770642201837,0.7770642201834861,0.838715596330275
SSelect_theta(0.1)_namuda(0.9),0.778899082568807,0.9185321100917422,0.7697247706422017,0.7847706422018349,0.8060550458715597,0.7816513761467891,0.8097247706422017,0.8640366972477064
SSelect_theta(0.1)_namuda(1.0),0.8858715596330269,0.8603669724770642,0.7965137614678902,0.7814678899082564,0.7618348623853209,0.7895412844036696,0.8102752293577982,0.8416513761467891
SSelect_theta(1)_namuda(0.0),0.8311926605504582,0.8504587155963296,0.8777981651376149,0.8800000000000003,0.8099082568807341,0.8078899082568809,0.7877064220183487,0.8148623853211011
SSelect_theta(1)_namuda(0.1),0.7963302752293573,0.8500917431192654,0.8310091743119267,0.7117431192660549,0.7930275229357799,0.7726605504587156,0.7482568807339449,0.8135779816513762
SSelect_theta(1)_namuda(0.2),0.8311926605504579,0.7814678899082564,0.7677064220183486,0.8829357798165139,0.7878899082568809,0.7688073394495413,0.7770642201834862,0.8141284403669724
SSelect_theta(1)_namuda(0.30000000000000004),0.8311926605504583,0.7979816513761464,0.8638532110091739,0.8211009174311927,0.7833027522935783,0.7638532110091745,0.7880733944954129,0.845137614678899
SSelect_theta(1)_namuda(0.4),0.8660550458715588,0.7974311926605498,0.8299082568807339,0.7900917431192659,0.7939449541284403,0.8368807339449542,0.7728440366972478,0.8088073394495414
SSelect_theta(1)_namuda(0.5),0.8660550458715589,0.7811009174311923,0.9117431192660552,0.811559633027523,0.7893577981651376,0.7816513761467891,0.7833027522935779,0.8073394495412846
SSelect_theta(1)_namuda(0.6000000000000001),0.8486238532110084,0.8842201834862377,0.8282568807339452,0.8185321100917433,0.7091743119266057,0.8133944954128438,0.8049541284403667,0.8225688073394493
SSelect_theta(1)_namuda(0.7000000000000001),0.813761467889908,0.830642201834862,0.8317431192660552,0.8231192660550459,0.7959633027522938,0.7616513761467891,0.7620183486238531,0.8244036697247705
SSelect_theta(1)_namuda(0.8),0.8660550458715589,0.7638532110091739,0.8447706422018351,0.8355963302752295,0.8055045871559636,0.7499082568807338,0.7640366972477062,0.8557798165137612
SSelect_theta(1)_namuda(0.9),0.8660550458715589,0.8671559633027515,0.7941284403669724,0.832660550458716,0.8174311926605509,0.7891743119266059,0.7834862385321101,0.8049541284403667
SSelect_theta(1)_namuda(1.0),0.8311926605504582,0.8262385321100918,0.7513761467889911,0.7959633027522937,0.7948623853211008,0.8166972477064219,0.8300917431192663,0.8511926605504587
SSelect_theta(10)_namuda(0.0),0.8834862385321094,0.884587155963302,0.7959633027522937,0.7535779816513761,0.7825688073394497,0.8062385321100918,0.8091743119266057,0.8414678899082568
SSelect_theta(10)_namuda(0.1),0.8311926605504583,0.8510091743119258,0.8449541284403668,0.8376146788990827,0.8020183486238536,0.7855045871559638,0.7867889908256879,0.8102752293577983
SSelect_theta(10)_namuda(0.2),0.8137614678899078,0.8495412844036688,0.845137614678899,0.8100917431192662,0.8133944954128443,0.8126605504587158,0.7735779816513761,0.8530275229357798
SSelect_theta(10)_namuda(0.30000000000000004),0.8660550458715588,0.849541284403669,0.7948623853211007,0.7658715596330277,0.7829357798165139,0.7458715596330278,0.7917431192660551,0.8337614678899083
SSelect_theta(10)_namuda(0.4),0.8834862385321093,0.8143119266055039,0.8779816513761469,0.7655045871559634,0.8020183486238533,0.8055045871559636,0.8031192660550459,0.8390825688073391
SSelect_theta(10)_namuda(0.5),0.778899082568807,0.8662385321100909,0.8319266055045873,0.810091743119266,0.8185321100917434,0.7823853211009176,0.7726605504587156,0.816697247706422
SSelect_theta(10)_namuda(0.6000000000000001),0.8486238532110086,0.7266055045871558,0.7950458715596328,0.8278899082568809,0.8284403669724776,0.8126605504587157,0.8273394495412844,0.7976146788990828
SSelect_theta(10)_namuda(0.7000000000000001),0.8311926605504583,0.8486238532110084,0.8939449541284405,0.8528440366972478,0.8031192660550459,0.7658715596330272,0.7743119266055046,0.8161467889908259
SSelect_theta(10)_namuda(0.8),0.8486238532110086,0.7963302752293575,0.8625688073394494,0.8469724770642202,0.7985321100917433,0.7579816513761465,0.7585321100917432,0.8040366972477065
SSelect_theta(10)_namuda(0.9),0.8660550458715591,0.7963302752293573,0.8280733944954126,0.7675229357798163,0.7970642201834864,0.7609174311926608,0.7924770642201834,0.8255045871559631
SSelect_theta(10)_namuda(1.0),0.8311926605504582,0.8833027522935772,0.7910091743119264,0.7677064220183486,0.808623853211009,0.8258715596330276,0.7946788990825691,0.8425688073394494
SSelect_theta(100)_namuda(0.0),0.8486238532110084,0.8154128440366967,0.8025688073394496,0.8392660550458717,0.7851376146788992,0.7981651376146786,0.7568807339449541,0.8275229357798165
SSelect_theta(100)_namuda(0.1),0.9009174311926595,0.9009174311926595,0.8036697247706424,0.7781651376146792,0.8220183486238531,0.8014678899082568,0.7928440366972477,0.8376146788990824
SSelect_theta(100)_namuda(0.2),0.8311926605504583,0.8159633027522938,0.7721100917431193,0.7620183486238531,0.7735779816513763,0.8176146788990829,0.7585321100917433,0.8233027522935779
SSelect_theta(100)_namuda(0.30000000000000004),0.778899082568807,0.8060550458715596,0.7688073394495413,0.7722935779816512,0.7229357798165137,0.7651376146788991,0.7633027522935779,0.8326605504587156
SSelect_theta(100)_namuda(0.4),0.7091743119266054,0.7508256880733944,0.7269724770642201,0.7816513761467889,0.7678899082568809,0.7633027522935782,0.7649541284403668,0.8253211009174312
SSelect_theta(100)_namuda(0.5),0.8660550458715591,0.8607339449541285,0.7860550458715597,0.7365137614678899,0.8122935779816516,0.7425688073394499,0.7511926605504587,0.8060550458715596
SSelect_theta(100)_namuda(0.6000000000000001),0.8137614678899077,0.754678899082569,0.7794495412844041,0.7455045871559632,0.7277064220183489,0.7944954128440369,0.8293577981651374,0.8231192660550464
SSelect_theta(100)_namuda(0.7000000000000001),0.7788990825688071,0.7546788990825689,0.7623853211009175,0.8223853211009176,0.7438532110091746,0.7379816513761468,0.7598165137614679,0.8159633027522938
SSelect_theta(100)_namuda(0.8),0.8311926605504583,0.8473394495412846,0.7906422018348627,0.7537614678899085,0.8203669724770647,0.7251376146788993,0.8042201834862382,0.8313761467889909
SSelect_theta(100)_namuda(0.9),0.8137614678899078,0.7533944954128441,0.8000000000000003,0.7851376146788992,0.8029357798165141,0.7544954128440363,0.8064220183486238,0.8056880733944954
SSelect_theta(100)_namuda(1.0),0.8660550458715588,0.7157798165137617,0.7906422018348629,0.7466055045871559,0.7466055045871559,0.7655045871559635,0.7576146788990825,0.8172477064220186
SSelect_theta(1000)_namuda(0.0),0.8486238532110087,0.7985321100917427,0.8455045871559631,0.8833027522935782,0.7893577981651377,0.7869724770642204,0.7675229357798163,0.8282568807339445
SSelect_theta(1000)_namuda(0.1),0.8486238532110084,0.7611009174311926,0.8306422018348621,0.7383486238532113,0.7777981651376148,0.7990825688073392,0.8100917431192659,0.8194495412844036
SSelect_theta(1000)_namuda(0.2),0.9009174311926595,0.8522935779816513,0.8124770642201835,0.808073394495413,0.7458715596330278,0.8012844036697249,0.7616513761467891,0.8280733944954131
SSelect_theta(1000)_namuda(0.30000000000000004),0.7788990825688069,0.8038532110091743,0.8216513761467893,0.8295412844036696,0.8521100917431194,0.8181651376146789,0.7803669724770641,0.8176146788990828
SSelect_theta(1000)_namuda(0.4),0.8082568807339447,0.7880733944954129,0.8511926605504592,0.7809174311926607,0.7631192660550462,0.8172477064220183,0.7627522935779814,0.8289908256880733
SSelect_theta(1000)_namuda(0.5),0.7913761467889908,0.7976146788990824,0.7662385321100917,0.7704587155963304,0.6755963302752295,0.7082568807339452,0.8251376146788991,0.8126605504587157
SSelect_theta(1000)_namuda(0.6000000000000001),0.8137614678899078,0.7111926605504586,0.7618348623853212,0.8192660550458717,0.7278899082568809,0.7559633027522936,0.7845871559633028,0.8102752293577979
SSelect_theta(1000)_namuda(0.7000000000000001),0.8137614678899078,0.7713761467889908,0.7499082568807339,0.7829357798165136,0.8075229357798169,0.7499082568807339,0.8343119266055047,0.8434862385321099
SSelect_theta(1000)_namuda(0.8),0.8658715596330268,0.8018348623853209,0.8304587155963307,0.8344954128440369,0.7752293577981653,0.7732110091743121,0.8478899082568807,0.8117431192660551
SSelect_theta(1000)_namuda(0.9),0.8660550458715589,0.7820183486238536,0.7469724770642202,0.7926605504587159,0.7908256880733947,0.7262385321100918,0.7695412844036699,0.8302752293577984
SSelect_theta(1000)_namuda(1.0),0.8133944954128437,0.7921100917431191,0.7783486238532111,0.8062385321100917,0.7790825688073396,0.7146788990825688,0.8293577981651374,0.8203669724770641
